return_type,msme_id,tax_period,filing_date,due_date,delay_days,total_sales_declared,tax_paid_cash,tax_paid_itc
GSTR-3B,MSME_15668,042026,2026-04-22,2026-05-20,0,1909378.08,63506.65,122272.93
GSTR-3B,MSME_15669,122025,2026-01-18,2026-01-20,0,906349.3,11555.08,115789.15
GSTR-3B,MSME_15669,012026,2026-01-30,2026-02-20,0,615466.18,14336.62,53049.25
GSTR-3B,MSME_15669,022026,2026-02-25,2026-03-20,0,1874510.91,20612.39,99520.32
GSTR-3B,MSME_15669,032026,2026-03-21,2026-04-20,0,1225985.39,35472.74,71955.78
GSTR-3B,MSME_15669,042026,2026-04-23,2026-05-20,0,711568.24,16235.09,65145.85
GSTR-3B,MSME_15670,032026,2026-04-18,2026-04-20,0,1511033.67,56942.07,113567.11
GSTR-3B,MSME_15670,042026,2026-04-17,2026-05-20,0,1757717.23,25336.36,120897.53
GSTR-3B,MSME_15671,012026,2026-02-16,2026-02-20,0,458608.33,14729.41,64677.38
GSTR-3B,MSME_15671,022026,2026-02-20,2026-03-20,0,498814.59,18399.85,47948.05
GSTR-3B,MSME_15671,032026,2026-03-20,2026-04-20,0,1208309.66,45364.43,85094.87
GSTR-3B,MSME_15671,042026,2026-04-15,2026-05-20,0,1729293.22,84911.13,206118.13
GSTR-3B,MSME_15672,012026,2026-02-17,2026-02-20,0,1985462.53,52337.5,163306.15
GSTR-3B,MSME_15672,022026,2026-02-15,2026-03-20,0,774886.31,11962.18,73949.97
GSTR-3B,MSME_15672,032026,2026-03-15,2026-04-20,0,1903760.61,42585.54,223398.65
GSTR-3B,MSME_15672,042026,2026-04-17,2026-05-20,0,1228124.01,14638.28,89870.21
GSTR-3B,MSME_15673,042026,2026-05-17,2026-05-20,0,126472.54,3959.42,7789.09
GSTR-3B,MSME_15674,022026,2026-03-17,2026-03-20,0,1491660.96,36960.32,130872.7
GSTR-3B,MSME_15674,032026,2026-03-19,2026-04-20,0,1068471.66,45259.63,99853.98
GSTR-3B,MSME_15674,042026,2026-04-15,2026-05-20,0,1996010.31,70267.84,228827.92
GSTR-3B,MSME_15675,022026,2026-03-16,2026-03-20,0,1044667.73,38152.95,143693.09
GSTR-3B,MSME_15675,032026,2026-03-15,2026-04-20,0,796812.48,22046.27,57727.48
GSTR-3B,MSME_15675,042026,2026-04-20,2026-05-20,0,1517603.41,65501.53,139634.02
GSTR-3B,MSME_15676,122025,2026-01-19,2026-01-20,0,285247.49,6791.58,26519.89
GSTR-3B,MSME_15676,012026,2026-01-27,2026-02-20,0,412083.69,19697.43,40083.4
GSTR-3B,MSME_15676,022026,2026-02-28,2026-03-20,0,291402.4,3817.97,24116.83
GSTR-3B,MSME_15676,032026,2026-03-23,2026-04-20,0,791366.06,15175.76,56657.3
GSTR-3B,MSME_15676,042026,2026-04-30,2026-05-20,0,737534.77,15007.37,70175.94
GSTR-3B,MSME_15677,022026,2026-03-17,2026-03-20,0,1493485.86,46006.71,209456.63
GSTR-3B,MSME_15677,032026,2026-03-16,2026-04-20,0,356394.02,16653.05,25055.47
GSTR-3B,MSME_15677,042026,2026-04-20,2026-05-20,0,1878384.84,21182.55,203238.86
GSTR-3B,MSME_15678,122025,2026-01-18,2026-01-20,0,460500.68,8429.49,27501.98
GSTR-3B,MSME_15678,012026,2026-01-15,2026-02-20,0,1939151.02,40265.21,104282.9
GSTR-3B,MSME_15678,022026,2026-02-17,2026-03-20,0,1972062.4,33718.48,205494.74
GSTR-3B,MSME_15678,032026,2026-03-16,2026-04-20,0,139961.94,4236.62,17938.53
GSTR-3B,MSME_15678,042026,2026-04-15,2026-05-20,0,1827912.43,58886.6,213910.88
GSTR-3B,MSME_15679,022026,2026-03-20,2026-03-20,0,998763.78,27049.61,102308.62
GSTR-3B,MSME_15679,032026,2026-03-17,2026-04-20,0,841596.98,29434.98,43277.48
GSTR-3B,MSME_15679,042026,2026-04-15,2026-05-20,0,1147455.33,12925.4,126206.6
GSTR-3B,MSME_15680,042026,2026-05-19,2026-05-20,0,925329.48,30300.89,111663.46
GSTR-3B,MSME_15681,122025,2026-01-17,2026-01-20,0,1055700.14,25706.94,108356.22
GSTR-3B,MSME_15681,012026,2026-01-19,2026-02-20,0,1283403.73,37700.68,187706.63
GSTR-3B,MSME_15681,022026,2026-02-17,2026-03-20,0,1636724.46,58948.21,146344.77
GSTR-3B,MSME_15681,032026,2026-03-18,2026-04-20,0,820921.87,14011.14,90811.85
GSTR-3B,MSME_15681,042026,2026-04-15,2026-05-20,0,1315782.54,49510.51,187802.85
GSTR-3B,MSME_15682,022026,2026-03-18,2026-03-20,0,554250.51,23524.5,37364.73
GSTR-3B,MSME_15682,032026,2026-03-19,2026-04-20,0,779829.99,22264.81,66763.79
GSTR-3B,MSME_15682,042026,2026-04-15,2026-05-20,0,1955278.52,42977.0,130659.44
GSTR-3B,MSME_15683,032026,2026-04-18,2026-04-20,0,1177138.99,28001.59,145435.13
GSTR-3B,MSME_15683,042026,2026-04-27,2026-05-20,0,1945176.43,41169.03,151757.4
GSTR-3B,MSME_15684,032026,2026-04-19,2026-04-20,0,1331685.02,32759.52,91465.2
GSTR-3B,MSME_15684,042026,2026-04-16,2026-05-20,0,1331404.63,57140.51,167301.04
GSTR-3B,MSME_15685,022026,2026-03-19,2026-03-20,0,215407.84,2482.49,13059.7
GSTR-3B,MSME_15685,032026,2026-03-19,2026-04-20,0,1289278.5,57194.96,102517.3
GSTR-3B,MSME_15685,042026,2026-04-18,2026-05-20,0,1039440.06,26054.75,112923.33
GSTR-3B,MSME_15686,042026,2026-05-15,2026-05-20,0,1972496.51,38593.45,193669.8
GSTR-3B,MSME_15687,012026,2026-02-16,2026-02-20,0,1503604.2,67610.67,109888.94
GSTR-3B,MSME_15687,022026,2026-02-15,2026-03-20,0,1235612.77,47643.43,107393.94
GSTR-3B,MSME_15687,032026,2026-03-16,2026-04-20,0,1136095.64,11629.7,57499.67
GSTR-3B,MSME_15687,042026,2026-04-16,2026-05-20,0,1395290.52,41635.76,73583.36
GSTR-3B,MSME_15688,032026,2026-04-17,2026-04-20,0,377561.15,9011.95,40243.24
GSTR-3B,MSME_15688,042026,2026-04-16,2026-05-20,0,1737008.25,67786.42,140162.54
GSTR-3B,MSME_15689,012026,2026-02-19,2026-02-20,0,1259574.14,43429.69,161796.99
GSTR-3B,MSME_15689,022026,2026-02-22,2026-03-20,0,1076135.28,19089.43,113749.11
GSTR-3B,MSME_15689,032026,2026-03-23,2026-04-20,0,216989.25,2969.72,27654.66
GSTR-3B,MSME_15689,042026,2026-04-26,2026-05-20,0,1626077.45,55403.94,81990.28
GSTR-3B,MSME_15690,022026,2026-03-17,2026-03-20,0,136364.09,3515.37,19881.99
GSTR-3B,MSME_15690,032026,2026-03-18,2026-04-20,0,953503.49,26258.8,68997.92
GSTR-3B,MSME_15690,042026,2026-04-19,2026-05-20,0,433809.05,6182.56,58164.65
GSTR-3B,MSME_15691,032026,2026-04-18,2026-04-20,0,970974.73,37256.6,66292.54
GSTR-3B,MSME_15691,042026,2026-04-24,2026-05-20,0,791221.61,9634.06,50112.75
GSTR-3B,MSME_15692,122025,2026-01-16,2026-01-20,0,1451049.56,60508.46,216160.95
GSTR-3B,MSME_15692,012026,2026-01-17,2026-02-20,0,111921.24,5082.6,6556.87
GSTR-3B,MSME_15692,022026,2026-02-15,2026-03-20,0,610995.1,21959.21,48627.77
GSTR-3B,MSME_15692,032026,2026-03-17,2026-04-20,0,381008.01,14521.81,45067.04
GSTR-3B,MSME_15692,042026,2026-04-20,2026-05-20,0,1290255.05,37523.54,125148.7
GSTR-3B,MSME_15693,032026,2026-04-19,2026-04-20,0,1335268.31,15264.59,181694.96
GSTR-3B,MSME_15693,042026,2026-04-15,2026-05-20,0,1497165.13,68735.31,190831.8
GSTR-3B,MSME_15694,122025,2026-01-20,2026-01-20,0,1574716.2,54971.19,181181.77
GSTR-3B,MSME_15694,012026,2026-01-18,2026-02-20,0,646234.91,6700.58,92234.49
GSTR-3B,MSME_15694,022026,2026-02-15,2026-03-20,0,1823494.07,41674.35,197067.07
GSTR-3B,MSME_15694,032026,2026-03-15,2026-04-20,0,521386.83,20560.29,54251.34
GSTR-3B,MSME_15694,042026,2026-04-16,2026-05-20,0,850823.81,18939.72,55855.15
GSTR-3B,MSME_15695,012026,2026-02-18,2026-02-20,0,1505434.11,31393.78,120896.34
GSTR-3B,MSME_15695,022026,2026-02-16,2026-03-20,0,753148.89,24233.53,41649.93
GSTR-3B,MSME_15695,032026,2026-03-19,2026-04-20,0,306122.04,9962.55,44929.53
GSTR-3B,MSME_15695,042026,2026-04-15,2026-05-20,0,498810.33,5486.51,60735.31
GSTR-3B,MSME_15696,122025,2026-01-18,2026-01-20,0,1732614.6,44936.85,113005.33
GSTR-3B,MSME_15696,012026,2026-01-17,2026-02-20,0,1026607.73,20790.51,149750.51
GSTR-3B,MSME_15696,022026,2026-02-15,2026-03-20,0,1680018.71,80698.42,186670.26
GSTR-3B,MSME_15696,032026,2026-03-15,2026-04-20,0,631428.68,7396.6,46401.16
GSTR-3B,MSME_15696,042026,2026-04-20,2026-05-20,0,1992100.94,70113.23,269094.86
GSTR-3B,MSME_15697,012026,2026-02-17,2026-02-20,0,1961782.79,21790.66,276358.13
GSTR-3B,MSME_15697,022026,2026-02-17,2026-03-20,0,1798647.14,53818.44,206482.21
GSTR-3B,MSME_15697,032026,2026-03-18,2026-04-20,0,462077.97,10576.65,36300.97
GSTR-3B,MSME_15697,042026,2026-04-19,2026-05-20,0,1888476.94,60961.86,217202.39
GSTR-3B,MSME_15698,012026,2026-02-17,2026-02-20,0,301677.36,11272.41,15646.53
GSTR-3B,MSME_15698,022026,2026-02-24,2026-03-20,0,862012.59,36170.96,92301.87
GSTR-3B,MSME_15698,032026,2026-03-30,2026-04-20,0,1199441.34,30994.96,103986.19
GSTR-3B,MSME_15698,042026,2026-04-25,2026-05-20,0,1401004.18,31478.35,122046.24
GSTR-3B,MSME_15699,032026,2026-04-20,2026-04-20,0,1508767.6,45014.94,180014.63
GSTR-3B,MSME_15699,042026,2026-04-19,2026-05-20,0,1215867.38,48161.05,182286.98
GSTR-3B,MSME_15700,122025,2026-01-17,2026-01-20,0,1718763.25,42846.62,160434.12
GSTR-3B,MSME_15700,012026,2026-01-16,2026-02-20,0,1814948.18,78342.44,171951.62
GSTR-3B,MSME_15700,022026,2026-02-17,2026-03-20,0,938099.65,13240.47,53639.79
GSTR-3B,MSME_15700,032026,2026-03-15,2026-04-20,0,1156429.86,17351.34,78220.76
GSTR-3B,MSME_15700,042026,2026-04-20,2026-05-20,0,302883.14,13396.24,30271.05
GSTR-3B,MSME_15701,012026,2026-02-15,2026-02-20,0,782953.06,38434.52,66443.77
GSTR-3B,MSME_15701,022026,2026-02-19,2026-03-20,0,1797668.37,71829.29,120123.44
GSTR-3B,MSME_15701,032026,2026-03-18,2026-04-20,0,1140972.42,15119.48,64742.23
GSTR-3B,MSME_15701,042026,2026-04-17,2026-05-20,0,1306540.35,59711.76,112782.4
GSTR-3B,MSME_15702,042026,2026-05-20,2026-05-20,0,1265753.2,35302.06,183961.24
GSTR-3B,MSME_15703,022026,2026-03-18,2026-03-20,0,132640.74,6623.05,8833.37
GSTR-3B,MSME_15703,032026,2026-03-20,2026-04-20,0,1024164.95,10534.15,141733.82
GSTR-3B,MSME_15703,042026,2026-04-17,2026-05-20,0,908374.13,10393.36,126134.88
GSTR-3B,MSME_15704,032026,2026-04-15,2026-04-20,0,1694724.85,36118.4,206812.18
GSTR-3B,MSME_15704,042026,2026-04-20,2026-05-20,0,934441.75,34724.14,106676.83
GSTR-3B,MSME_15705,042026,2026-05-20,2026-05-20,0,672771.02,18509.11,66686.33
GSTR-3B,MSME_15706,032026,2026-04-17,2026-04-20,0,1331059.91,56291.24,110758.78
GSTR-3B,MSME_15706,042026,2026-04-20,2026-05-20,0,1805244.44,74073.48,162723.74
GSTR-3B,MSME_15707,042026,2026-05-20,2026-05-20,0,1004758.87,17991.98,99261.78
GSTR-3B,MSME_15708,122025,2026-01-17,2026-01-20,0,1887994.35,43651.96,163155.32
GSTR-3B,MSME_15708,012026,2026-01-19,2026-02-20,0,386805.23,15423.65,47722.38
GSTR-3B,MSME_15708,022026,2026-02-19,2026-03-20,0,748695.44,9390.27,69541.17
GSTR-3B,MSME_15708,032026,2026-03-19,2026-04-20,0,1615345.12,37686.39,146464.34
GSTR-3B,MSME_15708,042026,2026-04-19,2026-05-20,0,1064855.35,20741.62,68254.17
GSTR-3B,MSME_15709,012026,2026-02-20,2026-02-20,0,200202.46,3195.55,11633.32
GSTR-3B,MSME_15709,022026,2026-02-18,2026-03-20,0,1393952.19,60553.62,86347.11
GSTR-3B,MSME_15709,032026,2026-03-17,2026-04-20,0,726965.95,15581.24,49066.39
GSTR-3B,MSME_15709,042026,2026-04-16,2026-05-20,0,550877.13,15843.65,80594.24
GSTR-3B,MSME_15710,032026,2026-04-20,2026-04-20,0,808334.36,27169.53,42260.44
GSTR-3B,MSME_15710,042026,2026-04-21,2026-05-20,0,599576.28,19851.26,54865.53
GSTR-3B,MSME_15711,022026,2026-03-17,2026-03-20,0,1406708.63,59953.34,150225.64
GSTR-3B,MSME_15711,032026,2026-03-27,2026-04-20,0,1782343.17,39658.28,267296.58
GSTR-3B,MSME_15711,042026,2026-04-21,2026-05-20,0,304766.95,11487.55,30460.65
GSTR-3B,MSME_15712,122025,2026-01-20,2026-01-20,0,1455461.85,46586.82,80741.37
GSTR-3B,MSME_15712,012026,2026-01-23,2026-02-20,0,1400255.82,59284.55,122174.67
GSTR-3B,MSME_15712,022026,2026-02-23,2026-03-20,0,1691697.12,47949.68,109960.13
GSTR-3B,MSME_15712,032026,2026-03-26,2026-04-20,0,870150.81,17785.25,101229.22
GSTR-3B,MSME_15712,042026,2026-04-22,2026-05-20,0,1859077.53,67202.41,108554.25
GSTR-3B,MSME_15713,122025,2026-01-19,2026-01-20,0,474326.15,13537.29,51718.09
GSTR-3B,MSME_15713,012026,2026-01-18,2026-02-20,0,159115.84,3202.67,8734.62
GSTR-3B,MSME_15713,022026,2026-02-16,2026-03-20,0,825930.28,19313.62,108368.11
GSTR-3B,MSME_15713,032026,2026-03-19,2026-04-20,0,678832.58,14203.47,34978.16
GSTR-3B,MSME_15713,042026,2026-04-20,2026-05-20,0,566252.66,11053.52,56491.27
GSTR-3B,MSME_15714,022026,2026-03-15,2026-03-20,0,855657.37,14888.22,67204.55
GSTR-3B,MSME_15714,032026,2026-03-24,2026-04-20,0,1040672.97,39074.85,116337.01
GSTR-3B,MSME_15714,042026,2026-04-30,2026-05-20,0,360074.62,15323.98,48665.2
GSTR-3B,MSME_15715,122025,2026-01-18,2026-01-20,0,1401279.62,36721.66,92985.86
GSTR-3B,MSME_15715,012026,2026-01-16,2026-02-20,0,688389.0,19582.21,62943.13
GSTR-3B,MSME_15715,022026,2026-02-17,2026-03-20,0,1921087.46,67448.65,189520.0
GSTR-3B,MSME_15715,032026,2026-03-19,2026-04-20,0,1195418.36,41877.18,72600.69
GSTR-3B,MSME_15715,042026,2026-04-17,2026-05-20,0,615538.65,24808.66,39895.57
GSTR-3B,MSME_15716,122025,2026-01-17,2026-01-20,0,1694738.48,81158.5,130800.04
GSTR-3B,MSME_15716,012026,2026-01-17,2026-02-20,0,906997.82,45127.08,129784.04
GSTR-3B,MSME_15716,022026,2026-02-17,2026-03-20,0,115210.43,1500.97,7906.08
GSTR-3B,MSME_15716,032026,2026-03-19,2026-04-20,0,995895.51,26010.94,104462.47
GSTR-3B,MSME_15716,042026,2026-04-19,2026-05-20,0,1736976.97,79284.2,171895.07
GSTR-3B,MSME_15717,012026,2026-02-17,2026-02-20,0,904988.15,28155.01,93177.62
GSTR-3B,MSME_15717,022026,2026-02-17,2026-03-20,0,1011142.36,37830.33,121695.37
GSTR-3B,MSME_15717,032026,2026-03-17,2026-04-20,0,799056.93,13506.76,62948.59
GSTR-3B,MSME_15717,042026,2026-04-18,2026-05-20,0,993538.69,49526.3,76080.49
GSTR-3B,MSME_15718,012026,2026-02-19,2026-02-20,0,298305.82,10698.6,34704.48
GSTR-3B,MSME_15718,022026,2026-02-19,2026-03-20,0,1404959.8,66669.47,177435.9
GSTR-3B,MSME_15718,032026,2026-03-17,2026-04-20,0,512594.64,5831.41,71479.26
GSTR-3B,MSME_15718,042026,2026-04-20,2026-05-20,0,906388.41,36911.94,105056.88
GSTR-3B,MSME_15719,122025,2026-01-15,2026-01-20,0,605457.24,6661.65,42187.25
GSTR-3B,MSME_15719,012026,2026-01-21,2026-02-20,0,1533987.75,69274.42,174847.8
GSTR-3B,MSME_15719,022026,2026-02-26,2026-03-20,0,1640174.06,36478.4,154732.17
GSTR-3B,MSME_15719,032026,2026-03-21,2026-04-20,0,1752453.05,32088.85,187316.29
GSTR-3B,MSME_15719,042026,2026-04-30,2026-05-20,0,1712065.16,83378.2,157093.38
GSTR-3B,MSME_15720,032026,2026-04-18,2026-04-20,0,1202506.2,35223.69,178527.98
GSTR-3B,MSME_15720,042026,2026-04-18,2026-05-20,0,137277.66,3921.23,18926.89
GSTR-3B,MSME_15721,012026,2026-02-18,2026-02-20,0,1330760.65,17189.61,180408.18
GSTR-3B,MSME_15721,022026,2026-02-24,2026-03-20,0,1874866.49,58617.72,219312.59
GSTR-3B,MSME_15721,032026,2026-03-21,2026-04-20,0,809924.4,35592.14,88309.92
GSTR-3B,MSME_15721,042026,2026-04-26,2026-05-20,0,466389.99,10983.38,68873.19
GSTR-3B,MSME_15722,012026,2026-02-15,2026-02-20,0,1453840.51,59212.79,206261.89
GSTR-3B,MSME_15722,022026,2026-02-18,2026-03-20,0,1597121.04,54365.74,159528.53
GSTR-3B,MSME_15722,032026,2026-03-18,2026-04-20,0,437812.34,16426.4,41031.51
GSTR-3B,MSME_15722,042026,2026-04-15,2026-05-20,0,1767539.71,42674.74,226188.45
GSTR-3B,MSME_15723,012026,2026-02-17,2026-02-20,0,1517482.52,31302.59,108677.93
GSTR-3B,MSME_15723,022026,2026-02-19,2026-03-20,0,978101.51,29052.19,132377.36
GSTR-3B,MSME_15723,032026,2026-03-20,2026-04-20,0,1050349.18,42593.97,56724.49
GSTR-3B,MSME_15723,042026,2026-04-16,2026-05-20,0,522206.47,22246.82,47722.21
GSTR-3B,MSME_15724,122025,2026-01-17,2026-01-20,0,1695827.36,49061.82,85850.3
GSTR-3B,MSME_15724,012026,2026-01-18,2026-02-20,0,1943700.71,87637.18,169800.24
GSTR-3B,MSME_15724,022026,2026-02-15,2026-03-20,0,864957.73,32182.52,107552.78
GSTR-3B,MSME_15724,032026,2026-03-16,2026-04-20,0,241033.68,11194.48,21334.93
GSTR-3B,MSME_15724,042026,2026-04-20,2026-05-20,0,1894080.95,38314.65,274752.88
GSTR-3B,MSME_15725,022026,2026-03-17,2026-03-20,0,679830.89,17232.27,97417.8
GSTR-3B,MSME_15725,032026,2026-03-20,2026-04-20,0,655538.8,10008.3,81258.07
GSTR-3B,MSME_15725,042026,2026-04-19,2026-05-20,0,281629.25,10105.67,41419.54
GSTR-3B,MSME_15726,012026,2026-02-20,2026-02-20,0,529621.1,14409.11,33785.75
GSTR-3B,MSME_15726,022026,2026-02-18,2026-03-20,0,1458318.1,46479.01,188409.24
GSTR-3B,MSME_15726,032026,2026-03-19,2026-04-20,0,1200614.83,29223.32,123033.9
GSTR-3B,MSME_15726,042026,2026-04-17,2026-05-20,0,159823.29,1751.01,8948.07
GSTR-3B,MSME_15727,122025,2026-01-20,2026-01-20,0,493119.0,21169.69,52680.94
GSTR-3B,MSME_15727,012026,2026-01-18,2026-02-20,0,527653.47,19817.94,29100.83
GSTR-3B,MSME_15727,022026,2026-02-16,2026-03-20,0,190978.01,5734.67,16265.05
GSTR-3B,MSME_15727,032026,2026-03-15,2026-04-20,0,982192.52,17876.19,97057.35
GSTR-3B,MSME_15727,042026,2026-04-17,2026-05-20,0,1660966.07,45677.61,136871.74
GSTR-3B,MSME_15728,122025,2026-01-18,2026-01-20,0,165575.52,3170.52,20211.9
GSTR-3B,MSME_15728,012026,2026-01-19,2026-02-20,0,482415.86,6094.37,42598.84
GSTR-3B,MSME_15728,022026,2026-02-15,2026-03-20,0,1435060.72,46646.21,209401.63
GSTR-3B,MSME_15728,032026,2026-03-15,2026-04-20,0,1533573.76,66536.84,127936.56
GSTR-3B,MSME_15728,042026,2026-04-19,2026-05-20,0,336539.41,15216.9,39308.65
GSTR-3B,MSME_15729,012026,2026-02-15,2026-02-20,0,1221258.11,48817.46,111546.41
GSTR-3B,MSME_15729,022026,2026-02-20,2026-03-20,0,902784.73,32823.74,133002.51
GSTR-3B,MSME_15729,032026,2026-03-19,2026-04-20,0,505877.74,19710.32,44264.53
GSTR-3B,MSME_15729,042026,2026-04-18,2026-05-20,0,1051005.01,26186.44,81122.65
GSTR-3B,MSME_15730,042026,2026-05-18,2026-05-20,0,1000631.83,37193.54,81252.12
GSTR-3B,MSME_15731,032026,2026-04-19,2026-04-20,0,321139.48,6239.05,38393.91
GSTR-3B,MSME_15731,042026,2026-04-17,2026-05-20,0,1711801.29,42634.94,162875.06
GSTR-3B,MSME_15732,012026,2026-02-16,2026-02-20,0,1895850.38,68427.41,224744.2
GSTR-3B,MSME_15732,022026,2026-02-16,2026-03-20,0,343270.89,8498.93,46913.85
GSTR-3B,MSME_15732,032026,2026-03-17,2026-04-20,0,1716030.6,51816.73,117924.52
GSTR-3B,MSME_15732,042026,2026-04-19,2026-05-20,0,530824.98,14416.36,72529.81
GSTR-3B,MSME_15733,022026,2026-03-16,2026-03-20,0,501505.7,13506.71,53394.38
GSTR-3B,MSME_15733,032026,2026-03-16,2026-04-20,0,798047.63,13598.99,102461.84
GSTR-3B,MSME_15733,042026,2026-04-20,2026-05-20,0,1184756.49,17125.67,80424.48
GSTR-3B,MSME_15734,032026,2026-04-17,2026-04-20,0,1894820.87,77034.17,125930.31
GSTR-3B,MSME_15734,042026,2026-04-21,2026-05-20,0,210266.08,9815.36,28191.68
GSTR-3B,MSME_15735,042026,2026-05-20,2026-05-20,0,963667.78,46155.17,74156.42
GSTR-3B,MSME_15736,122025,2026-01-18,2026-01-20,0,1443123.57,50991.55,158165.69
GSTR-3B,MSME_15736,012026,2026-01-18,2026-02-20,0,142869.19,3413.79,10028.91
GSTR-3B,MSME_15736,022026,2026-02-15,2026-03-20,0,269892.92,4152.78,33366.63
GSTR-3B,MSME_15736,032026,2026-03-19,2026-04-20,0,682583.01,7366.65,35347.11
GSTR-3B,MSME_15736,042026,2026-04-19,2026-05-20,0,1393560.57,33914.16,93751.89
GSTR-3B,MSME_15737,032026,2026-04-16,2026-04-20,0,1546864.96,21177.34,188158.65
GSTR-3B,MSME_15737,042026,2026-04-17,2026-05-20,0,762115.25,8131.21,44870.73
GSTR-3B,MSME_15738,032026,2026-04-18,2026-04-20,0,1831127.62,78195.43,185039.66
GSTR-3B,MSME_15738,042026,2026-04-20,2026-05-20,0,455852.73,13126.5,45279.9
GSTR-3B,MSME_15739,122025,2026-01-18,2026-01-20,0,194233.44,3095.66,22416.32
GSTR-3B,MSME_15739,012026,2026-01-20,2026-02-20,0,630613.02,27016.93,62047.99
GSTR-3B,MSME_15739,022026,2026-02-20,2026-03-20,0,1770757.98,23522.89,236854.07
GSTR-3B,MSME_15739,032026,2026-03-15,2026-04-20,0,784514.03,36604.42,85826.63
GSTR-3B,MSME_15739,042026,2026-04-19,2026-05-20,0,1816917.91,21373.28,125776.65
GSTR-3B,MSME_15740,012026,2026-02-16,2026-02-20,0,1343591.82,53896.27,162503.91
GSTR-3B,MSME_15740,022026,2026-02-20,2026-03-20,0,579551.53,16446.37,51168.09
GSTR-3B,MSME_15740,032026,2026-03-18,2026-04-20,0,892638.4,26913.81,79401.79
GSTR-3B,MSME_15740,042026,2026-04-20,2026-05-20,0,1876536.47,90651.75,179411.51
GSTR-3B,MSME_15741,122025,2026-01-15,2026-01-20,0,1010837.91,49344.3,150585.52
GSTR-3B,MSME_15741,012026,2026-01-15,2026-02-20,0,184023.41,6075.43,25998.79
GSTR-3B,MSME_15741,022026,2026-02-19,2026-03-20,0,542434.26,12854.8,61567.52
GSTR-3B,MSME_15741,032026,2026-03-20,2026-04-20,0,1433216.63,23104.33,84388.72
GSTR-3B,MSME_15741,042026,2026-04-20,2026-05-20,0,1548577.98,64365.21,98797.4
GSTR-3B,MSME_15742,042026,2026-05-19,2026-05-20,0,1562824.96,16370.35,83007.42
GSTR-3B,MSME_15743,012026,2026-02-17,2026-02-20,0,1386327.46,66233.1,121391.61
GSTR-3B,MSME_15743,022026,2026-02-15,2026-03-20,0,1356916.83,49247.95,90749.76
GSTR-3B,MSME_15743,032026,2026-03-16,2026-04-20,0,594984.58,9600.4,52863.72
GSTR-3B,MSME_15743,042026,2026-04-20,2026-05-20,0,1572326.67,61882.06,209692.82
GSTR-3B,MSME_15744,022026,2026-03-18,2026-03-20,0,487951.05,23807.6,42573.36
GSTR-3B,MSME_15744,032026,2026-03-15,2026-04-20,0,370038.69,16934.37,50052.38
GSTR-3B,MSME_15744,042026,2026-04-20,2026-05-20,0,1768451.48,70569.62,122873.88
GSTR-3B,MSME_15745,012026,2026-02-17,2026-02-20,0,1250267.36,44232.35,72460.37
GSTR-3B,MSME_15745,022026,2026-02-19,2026-03-20,0,1116867.86,46972.67,70642.29
GSTR-3B,MSME_15745,032026,2026-03-17,2026-04-20,0,1531661.07,74418.31,84908.74
GSTR-3B,MSME_15745,042026,2026-04-18,2026-05-20,0,458751.91,15394.59,28660.06
GSTR-3B,MSME_15746,012026,2026-02-16,2026-02-20,0,366644.03,5652.7,42811.04
GSTR-3B,MSME_15746,022026,2026-02-18,2026-03-20,0,1889267.63,41569.86,203193.87
GSTR-3B,MSME_15746,032026,2026-03-20,2026-04-20,0,570437.78,12978.97,35902.12
GSTR-3B,MSME_15746,042026,2026-04-20,2026-05-20,0,684304.25,23096.83,90192.9
GSTR-3B,MSME_15747,032026,2026-04-15,2026-04-20,0,1896515.78,84831.48,258065.92
GSTR-3B,MSME_15747,042026,2026-04-17,2026-05-20,0,1535621.39,19722.97,128238.39
GSTR-3B,MSME_15748,012026,2026-02-18,2026-02-20,0,1243674.38,56527.3,91370.8
GSTR-3B,MSME_15748,022026,2026-02-16,2026-03-20,0,1600501.07,25714.69,221384.58
GSTR-3B,MSME_15748,032026,2026-03-20,2026-04-20,0,856875.4,31059.07,73616.95
GSTR-3B,MSME_15748,042026,2026-04-16,2026-05-20,0,1770168.34,42896.56,111525.59
GSTR-3B,MSME_15749,042026,2026-05-20,2026-05-20,0,792693.4,11426.58,82760.48
GSTR-3B,MSME_15750,022026,2026-03-16,2026-03-20,0,1640905.35,46969.32,124843.91
GSTR-3B,MSME_15750,032026,2026-03-16,2026-04-20,0,1091416.87,47445.25,103231.84
GSTR-3B,MSME_15750,042026,2026-04-18,2026-05-20,0,1325341.47,63478.04,184121.4
GSTR-3B,MSME_15751,122025,2026-01-17,2026-01-20,0,1288517.07,19539.8,187281.22
GSTR-3B,MSME_15751,012026,2026-01-15,2026-02-20,0,1974053.38,52615.93,219569.22
GSTR-3B,MSME_15751,022026,2026-02-20,2026-03-20,0,407284.85,8743.61,51745.01
GSTR-3B,MSME_15751,032026,2026-03-18,2026-04-20,0,507400.77,20836.41,41989.55
GSTR-3B,MSME_15751,042026,2026-04-19,2026-05-20,0,699051.64,26665.2,62399.74
GSTR-3B,MSME_15752,032026,2026-04-18,2026-04-20,0,1703052.74,27346.13,141532.7
GSTR-3B,MSME_15752,042026,2026-04-19,2026-05-20,0,514904.9,18673.74,41868.85
GSTR-3B,MSME_15753,032026,2026-04-17,2026-04-20,0,1892489.65,84522.69,137101.89
