msme_id,state,industry_sector,vintage_years,loan_product,sanctioned_amount_inr,outstanding_principal_inr,monthly_upi_volume_inr,avg_gst_delay_days,legacy_cibil_score,ai_blended_score,risk_band,days_past_due_dpd,accommodation_fraud_flag
MSME_12861,Karnataka,Logistics,14.4,Working Capital Demand Loan,6400000,2625624.49,5000000,0,728,749,Medium Risk,0,False
MSME_12862,Karnataka,IT/Services,1.1,Overdraft,3900000,730811.64,700000,0,600,600,High Risk,0,False
MSME_12863,Tamil Nadu,Agriculture Tech,18.2,Term Loan,9300000,7251229.92,1500000,30,550,511,Critical Risk,30,False
MSME_12864,Karnataka,Logistics,15.2,Term Loan,5600000,2750872.39,4700000,0,738,761,Low Risk,0,False
MSME_12865,Tamil Nadu,Retail/FMCG,6.1,Working Capital Demand Loan,8400000,1951570.47,4700000,0,812,856,Low Risk,0,False
MSME_12866,Tamil Nadu,Manufacturing,9.8,Supply Chain Finance,2100000,1035155.48,2400000,0,756,791,Low Risk,0,False
MSME_12867,Delhi,Manufacturing,3.0,Term Loan,8200000,3783496.95,3000000,0,742,792,Low Risk,0,False
MSME_12868,Tamil Nadu,Manufacturing,7.5,Supply Chain Finance,4500000,2956085.1,2400000,0,708,732,Medium Risk,0,False
MSME_12869,Karnataka,Retail/FMCG,2.5,Overdraft,8400000,4171884.09,3000000,5,598,627,High Risk,0,False
MSME_12870,Gujarat,Retail/FMCG,23.0,Working Capital Demand Loan,2800000,2589289.88,600000,0,746,746,Medium Risk,60,False
MSME_12871,Gujarat,Agriculture Tech,16.2,Overdraft,9800000,2419435.17,3300000,0,761,805,Low Risk,0,False
MSME_12872,Delhi,Manufacturing,9.6,Working Capital Demand Loan,4100000,2988548.06,900000,0,743,743,Medium Risk,0,False
MSME_12873,Karnataka,Logistics,7.0,Supply Chain Finance,2700000,852312.27,4600000,0,829,829,Low Risk,90,False
MSME_12874,Gujarat,Agriculture Tech,5.4,Overdraft,6500000,3483547.3,5000000,15,807,820,Low Risk,0,False
MSME_12875,Gujarat,Manufacturing,24.8,Overdraft,9200000,7501960.0,800000,0,776,776,Low Risk,0,False
MSME_12876,Delhi,Agriculture Tech,12.6,Overdraft,6800000,1429708.65,2500000,0,742,763,Low Risk,0,False
MSME_12877,Maharashtra,IT/Services,4.5,Working Capital Demand Loan,8100000,7309465.15,1200000,0,785,785,Low Risk,30,False
MSME_12878,Delhi,Retail/FMCG,2.4,Overdraft,900000,460987.23,3600000,0,659,680,Medium Risk,0,False
MSME_12879,Maharashtra,Manufacturing,20.1,Supply Chain Finance,2200000,372580.28,1200000,0,728,728,Medium Risk,0,False
MSME_12880,Delhi,Retail/FMCG,20.1,Term Loan,3300000,771768.26,5000000,5,727,738,Medium Risk,0,False
MSME_12881,Karnataka,IT/Services,23.8,Term Loan,6500000,756614.04,300000,0,753,753,Low Risk,0,False
MSME_12882,Gujarat,Retail/FMCG,9.2,Supply Chain Finance,1400000,910297.86,1100000,0,795,795,Low Risk,0,False
MSME_12883,Karnataka,Retail/FMCG,10.6,Supply Chain Finance,7300000,2637812.65,1800000,0,828,828,Low Risk,0,False
MSME_12884,Gujarat,Manufacturing,11.7,Term Loan,3200000,1389326.14,1200000,15,791,772,Low Risk,0,False
MSME_12885,Maharashtra,Logistics,22.8,Term Loan,500000,252860.26,100000,0,841,841,Low Risk,0,False
MSME_12886,Karnataka,Manufacturing,19.7,Working Capital Demand Loan,900000,223323.73,1400000,0,772,772,Low Risk,0,False
MSME_12887,Maharashtra,IT/Services,22.5,Supply Chain Finance,9400000,1084483.9,2400000,15,778,793,Low Risk,0,False
MSME_12888,Gujarat,Agriculture Tech,21.9,Working Capital Demand Loan,2700000,1586088.48,2800000,15,798,808,Low Risk,0,False
MSME_12889,Gujarat,Agriculture Tech,4.2,Term Loan,1700000,377590.8,2800000,0,694,718,Medium Risk,0,False
MSME_12890,Tamil Nadu,Logistics,6.1,Term Loan,7300000,4081027.4,4000000,0,752,791,Low Risk,0,False
MSME_12891,Tamil Nadu,Agriculture Tech,17.0,Working Capital Demand Loan,6000000,3211005.3,1100000,60,599,574,High Risk,90,False
MSME_12892,Gujarat,Logistics,12.9,Working Capital Demand Loan,4800000,4145532.17,4600000,15,762,796,Low Risk,0,False
MSME_12893,Maharashtra,Logistics,17.5,Working Capital Demand Loan,1500000,292527.22,4400000,0,830,878,Low Risk,0,False
MSME_12894,Maharashtra,Agriculture Tech,2.0,Overdraft,6000000,1585071.28,4800000,0,552,552,High Risk,30,False
MSME_12895,Tamil Nadu,Manufacturing,20.2,Supply Chain Finance,6100000,1131480.68,2700000,0,718,744,Medium Risk,0,False
MSME_12896,Gujarat,Logistics,9.0,Term Loan,8700000,1757778.95,4100000,5,810,840,Low Risk,0,False
MSME_12897,Delhi,IT/Services,15.2,Supply Chain Finance,7200000,2010791.08,100000,0,787,787,Low Risk,0,False
MSME_12898,Tamil Nadu,IT/Services,10.0,Overdraft,7300000,3956422.24,3700000,0,844,867,Low Risk,0,False
MSME_12899,Karnataka,Retail/FMCG,10.1,Supply Chain Finance,900000,239805.52,1800000,0,827,827,Low Risk,0,False
MSME_12900,Gujarat,Manufacturing,3.9,Term Loan,8100000,922168.49,4900000,0,827,827,Low Risk,30,False
MSME_12901,Delhi,Logistics,19.3,Term Loan,3500000,1014676.3,1700000,15,770,730,Medium Risk,0,False
MSME_12902,Karnataka,Agriculture Tech,8.5,Supply Chain Finance,9100000,4503109.52,1500000,0,798,798,Low Risk,0,False
MSME_12903,Gujarat,IT/Services,20.3,Working Capital Demand Loan,5300000,4205930.05,300000,0,792,792,Low Risk,0,False
MSME_12904,Tamil Nadu,Retail/FMCG,7.3,Working Capital Demand Loan,1300000,293112.01,3900000,0,774,818,Low Risk,0,False
MSME_12905,Tamil Nadu,Logistics,9.3,Term Loan,9100000,4125082.29,4400000,0,687,734,Medium Risk,0,False
MSME_12906,Delhi,Agriculture Tech,5.3,Overdraft,1000000,499276.27,4600000,0,700,740,Medium Risk,0,False
MSME_12907,Maharashtra,IT/Services,12.3,Term Loan,5400000,2141120.43,2000000,0,796,796,Low Risk,0,False
MSME_12908,Karnataka,IT/Services,11.4,Supply Chain Finance,2200000,1894238.29,4000000,0,713,742,Medium Risk,0,False
MSME_12909,Maharashtra,Retail/FMCG,10.4,Supply Chain Finance,1800000,472670.72,1000000,0,686,686,Medium Risk,0,False
MSME_12910,Gujarat,Logistics,23.7,Working Capital Demand Loan,9700000,1072671.0,2000000,0,684,684,Medium Risk,0,False
MSME_12911,Karnataka,Manufacturing,16.3,Overdraft,7000000,3194872.37,3600000,0,791,835,Low Risk,0,False
MSME_12912,Delhi,Logistics,19.1,Overdraft,8600000,5243416.01,1000000,15,827,789,Low Risk,0,False
MSME_12913,Maharashtra,IT/Services,22.3,Supply Chain Finance,7500000,4996421.87,2200000,0,717,747,Medium Risk,0,False
MSME_12914,Gujarat,Logistics,14.3,Working Capital Demand Loan,3900000,2740776.49,2500000,15,711,709,Medium Risk,0,False
MSME_12915,Karnataka,Logistics,24.6,Term Loan,8600000,4189778.62,2100000,0,777,816,Low Risk,0,False
MSME_12916,Delhi,Logistics,14.6,Term Loan,7900000,7179485.36,600000,30,572,554,High Risk,30,False
MSME_12917,Maharashtra,Agriculture Tech,16.3,Overdraft,3200000,1640482.92,3200000,5,711,739,Medium Risk,0,False
MSME_12918,Gujarat,Manufacturing,24.1,Term Loan,6800000,4255767.82,4400000,0,731,337,Critical Risk,90,True
MSME_12919,Karnataka,IT/Services,21.6,Overdraft,1200000,324445.73,2300000,0,817,852,Low Risk,0,False
MSME_12920,Maharashtra,IT/Services,17.3,Working Capital Demand Loan,5300000,1961573.24,2200000,0,686,714,Medium Risk,0,False
MSME_12921,Maharashtra,Manufacturing,9.7,Working Capital Demand Loan,1600000,487610.75,900000,0,788,788,Low Risk,0,False
MSME_12922,Gujarat,Retail/FMCG,8.7,Working Capital Demand Loan,2400000,337470.0,3600000,0,681,725,Medium Risk,0,False
MSME_12923,Karnataka,Agriculture Tech,5.3,Term Loan,8900000,6349627.79,700000,5,847,814,Low Risk,60,False
MSME_12924,Delhi,Logistics,18.0,Overdraft,9300000,8720296.13,4000000,5,807,817,Low Risk,0,False
MSME_12925,Karnataka,Agriculture Tech,15.9,Working Capital Demand Loan,5100000,3472187.63,2900000,15,793,771,Low Risk,30,False
MSME_12926,Karnataka,Manufacturing,20.9,Working Capital Demand Loan,900000,677405.02,4200000,15,829,827,Low Risk,0,False
MSME_12927,Delhi,Agriculture Tech,4.6,Term Loan,10000000,9095753.18,4500000,0,683,725,Medium Risk,0,False
MSME_12928,Karnataka,Logistics,8.2,Overdraft,1200000,636050.18,4200000,0,840,886,Low Risk,0,False
MSME_12929,Karnataka,Retail/FMCG,19.5,Overdraft,7800000,6525960.43,300000,0,779,779,Low Risk,30,False
MSME_12930,Delhi,Manufacturing,6.4,Working Capital Demand Loan,6100000,944515.7,4500000,0,696,734,Medium Risk,0,False
MSME_12931,Gujarat,Manufacturing,16.9,Overdraft,8600000,3127237.08,3900000,5,799,804,Low Risk,0,False
MSME_12932,Delhi,Manufacturing,1.2,Term Loan,9900000,5742788.52,4200000,0,653,690,Medium Risk,0,False
MSME_12933,Tamil Nadu,IT/Services,4.1,Overdraft,4700000,1657588.75,1600000,0,708,708,Medium Risk,0,False
MSME_12934,Maharashtra,Retail/FMCG,20.2,Term Loan,6900000,2964742.0,3000000,5,718,734,Medium Risk,0,False
MSME_12935,Delhi,IT/Services,9.2,Overdraft,4500000,1893404.34,3700000,0,821,850,Low Risk,0,False
MSME_12936,Tamil Nadu,IT/Services,17.5,Working Capital Demand Loan,4700000,3466278.8,600000,0,831,831,Low Risk,0,False
MSME_12937,Gujarat,Agriculture Tech,9.1,Supply Chain Finance,800000,300843.75,2500000,0,692,725,Medium Risk,0,False
MSME_12938,Delhi,Retail/FMCG,15.3,Working Capital Demand Loan,8800000,3220144.35,2700000,0,813,345,Critical Risk,90,True
MSME_12939,Tamil Nadu,Logistics,21.1,Overdraft,4200000,3864845.66,3800000,0,827,849,Low Risk,0,False
MSME_12940,Tamil Nadu,IT/Services,11.0,Supply Chain Finance,4200000,1816052.63,1900000,15,807,790,Low Risk,0,False
MSME_12941,Karnataka,Retail/FMCG,7.6,Term Loan,1100000,310648.66,1500000,0,796,796,Low Risk,0,False
MSME_12942,Tamil Nadu,Logistics,6.7,Supply Chain Finance,8300000,6510290.47,4500000,15,745,753,Low Risk,0,False
MSME_12943,Karnataka,Retail/FMCG,12.3,Working Capital Demand Loan,8100000,4417393.7,600000,0,822,822,Low Risk,0,False
MSME_12944,Gujarat,Manufacturing,23.9,Overdraft,700000,560758.82,400000,0,850,850,Low Risk,0,False
MSME_12945,Tamil Nadu,Manufacturing,14.3,Overdraft,1100000,508713.51,1000000,5,751,727,Medium Risk,0,False
MSME_12946,Karnataka,Agriculture Tech,8.6,Overdraft,500000,133664.25,2800000,0,789,811,Low Risk,0,False
MSME_12947,Delhi,Manufacturing,1.3,Supply Chain Finance,7400000,2417233.3,3900000,0,638,638,High Risk,30,False
MSME_12948,Maharashtra,Agriculture Tech,12.9,Supply Chain Finance,1400000,879159.79,2700000,0,811,843,Low Risk,0,False
MSME_12949,Delhi,Logistics,10.1,Working Capital Demand Loan,1500000,159439.26,1500000,0,698,698,Medium Risk,0,False
MSME_12950,Maharashtra,Retail/FMCG,23.7,Term Loan,2400000,524841.3,2500000,0,736,766,Low Risk,0,False
MSME_12951,Tamil Nadu,IT/Services,5.6,Term Loan,3000000,1484409.88,3400000,0,767,814,Low Risk,0,False
MSME_12952,Gujarat,Agriculture Tech,9.5,Overdraft,1000000,226375.08,3100000,0,743,775,Low Risk,0,False
MSME_12953,Maharashtra,Retail/FMCG,1.4,Overdraft,600000,378594.91,2600000,30,621,596,High Risk,30,False
MSME_12954,Maharashtra,Manufacturing,18.7,Term Loan,2700000,2202896.64,1600000,0,787,787,Low Risk,0,False
MSME_12955,Tamil Nadu,Retail/FMCG,4.3,Overdraft,1600000,342058.41,900000,0,759,759,Low Risk,0,False
MSME_12956,Gujarat,Logistics,13.3,Overdraft,9600000,4104926.55,500000,0,748,748,Medium Risk,0,False
MSME_12957,Karnataka,Agriculture Tech,8.1,Supply Chain Finance,7900000,2716022.11,4600000,5,822,818,Low Risk,0,False
MSME_12958,Gujarat,Manufacturing,16.2,Working Capital Demand Loan,5900000,4217707.3,200000,0,706,706,Medium Risk,0,False
MSME_12959,Karnataka,Manufacturing,10.8,Supply Chain Finance,1500000,308983.78,4800000,0,700,731,Medium Risk,0,False
MSME_12960,Gujarat,Agriculture Tech,24.2,Overdraft,6600000,5200878.75,3700000,0,761,761,Low Risk,30,False
MSME_12961,Tamil Nadu,Agriculture Tech,24.2,Supply Chain Finance,2200000,2043647.19,4600000,5,710,694,Medium Risk,30,False
MSME_12962,Maharashtra,IT/Services,20.9,Term Loan,4100000,2725301.17,900000,15,724,702,Medium Risk,0,False
MSME_12963,Tamil Nadu,Logistics,17.6,Overdraft,10000000,9216835.81,4300000,0,750,784,Low Risk,0,False
MSME_12964,Tamil Nadu,Agriculture Tech,16.6,Supply Chain Finance,9600000,5519642.97,300000,15,792,755,Low Risk,0,False
MSME_12965,Delhi,Logistics,19.6,Term Loan,3500000,2998115.18,3600000,5,749,736,Medium Risk,0,False
MSME_12966,Gujarat,Retail/FMCG,15.7,Supply Chain Finance,4200000,1649496.05,1200000,0,684,684,Medium Risk,0,False
MSME_12967,Gujarat,Retail/FMCG,10.4,Overdraft,5200000,3577726.95,1500000,60,579,551,High Risk,60,False
MSME_12968,Karnataka,Logistics,20.0,Supply Chain Finance,2200000,633068.13,2200000,15,830,855,Low Risk,0,False
MSME_12969,Maharashtra,Agriculture Tech,17.2,Overdraft,9900000,2223530.44,2900000,15,759,771,Low Risk,0,False
MSME_12970,Karnataka,Logistics,16.0,Overdraft,5300000,1075167.02,2900000,60,620,616,High Risk,0,False
MSME_12971,Tamil Nadu,Logistics,23.2,Term Loan,1800000,347473.88,400000,0,722,722,Medium Risk,0,False
MSME_12972,Delhi,Agriculture Tech,23.9,Term Loan,7000000,6536527.24,5000000,0,840,868,Low Risk,0,False
MSME_12973,Delhi,Agriculture Tech,7.0,Overdraft,9500000,7700759.27,100000,0,844,844,Low Risk,0,False
MSME_12974,Delhi,Logistics,5.7,Supply Chain Finance,10000000,6705412.53,900000,0,798,798,Low Risk,0,False
MSME_12975,Gujarat,Agriculture Tech,10.2,Overdraft,1300000,928403.41,3300000,0,743,790,Low Risk,0,False
MSME_12976,Tamil Nadu,IT/Services,10.0,Supply Chain Finance,6100000,1623267.3,2900000,0,785,812,Low Risk,0,False
MSME_12977,Karnataka,Retail/FMCG,10.4,Overdraft,7900000,4512472.76,3600000,0,691,737,Medium Risk,0,False
MSME_12978,Delhi,Retail/FMCG,10.6,Overdraft,5400000,1575717.03,4100000,0,742,769,Low Risk,0,False
MSME_12979,Maharashtra,Manufacturing,18.0,Overdraft,8000000,6317254.73,4800000,0,806,839,Low Risk,0,False
MSME_12980,Tamil Nadu,Agriculture Tech,1.5,Overdraft,2900000,871910.7,2000000,0,600,600,High Risk,30,False
MSME_12981,Maharashtra,Agriculture Tech,3.0,Working Capital Demand Loan,5700000,3773477.38,2500000,0,844,869,Low Risk,0,False
MSME_12982,Gujarat,Agriculture Tech,9.0,Term Loan,7600000,2591977.68,1900000,0,709,709,Medium Risk,0,False
MSME_12983,Karnataka,Logistics,8.7,Working Capital Demand Loan,6900000,5613997.03,2700000,0,702,739,Medium Risk,0,False
MSME_12984,Delhi,Retail/FMCG,11.8,Term Loan,9100000,3854947.26,700000,0,751,751,Low Risk,0,False
MSME_12985,Tamil Nadu,IT/Services,7.3,Overdraft,1100000,1019656.49,4900000,0,827,877,Low Risk,0,False
MSME_12986,Tamil Nadu,IT/Services,22.1,Supply Chain Finance,7300000,1313621.2,4100000,0,778,812,Low Risk,0,False
MSME_12987,Gujarat,Manufacturing,22.9,Working Capital Demand Loan,8200000,2825846.38,1300000,0,763,763,Low Risk,0,False
MSME_12988,Gujarat,IT/Services,22.9,Supply Chain Finance,700000,150848.71,2800000,0,716,746,Medium Risk,0,False
MSME_12989,Tamil Nadu,Manufacturing,16.9,Term Loan,4200000,2632888.18,300000,0,777,777,Low Risk,0,False
MSME_12990,Gujarat,Manufacturing,24.2,Working Capital Demand Loan,700000,596477.93,4500000,0,762,803,Low Risk,0,False
MSME_12991,Karnataka,Retail/FMCG,5.3,Overdraft,800000,212855.99,1500000,0,718,718,Medium Risk,0,False
MSME_12992,Tamil Nadu,Agriculture Tech,23.3,Term Loan,6600000,5723247.61,3600000,0,815,815,Low Risk,60,False
MSME_12993,Gujarat,Logistics,6.1,Term Loan,9300000,8057686.17,100000,30,652,616,High Risk,0,False
MSME_12994,Gujarat,Agriculture Tech,9.1,Term Loan,9600000,8001626.47,3300000,0,840,886,Low Risk,0,False
MSME_12995,Maharashtra,IT/Services,16.0,Overdraft,4000000,1657725.51,2100000,60,583,565,High Risk,90,False
MSME_12996,Maharashtra,Manufacturing,21.5,Overdraft,5000000,3121498.22,3500000,30,579,555,High Risk,90,False
MSME_12997,Maharashtra,IT/Services,1.2,Working Capital Demand Loan,2600000,853583.0,3500000,15,620,627,High Risk,0,False
MSME_12998,Karnataka,Retail/FMCG,8.3,Working Capital Demand Loan,1500000,1213078.94,2500000,5,825,840,Low Risk,0,False
MSME_12999,Delhi,Manufacturing,20.9,Supply Chain Finance,8800000,4587886.56,1700000,15,711,691,Medium Risk,0,False
MSME_13000,Gujarat,Logistics,12.2,Working Capital Demand Loan,3400000,416237.3,1400000,5,760,733,Medium Risk,0,False
MSME_13001,Gujarat,Manufacturing,6.8,Supply Chain Finance,9400000,5570639.63,4300000,15,690,719,Medium Risk,0,False
MSME_13002,Karnataka,IT/Services,2.1,Supply Chain Finance,2700000,2226531.08,4100000,0,558,558,High Risk,30,False
MSME_13003,Delhi,IT/Services,4.4,Supply Chain Finance,6900000,3473822.85,4500000,0,828,877,Low Risk,0,False
MSME_13004,Gujarat,IT/Services,12.7,Term Loan,2400000,513284.72,5000000,60,583,595,High Risk,0,False
MSME_13005,Karnataka,Manufacturing,22.2,Term Loan,4400000,3164204.31,2100000,5,749,736,Medium Risk,30,False
MSME_13006,Gujarat,Retail/FMCG,10.3,Supply Chain Finance,5400000,4086129.72,1100000,0,841,841,Low Risk,0,False
MSME_13007,Tamil Nadu,Agriculture Tech,13.4,Working Capital Demand Loan,6400000,2194947.64,800000,0,819,819,Low Risk,0,False
MSME_13008,Delhi,IT/Services,18.7,Overdraft,6400000,1936941.45,4000000,5,786,818,Low Risk,0,False
MSME_13009,Gujarat,Logistics,12.7,Working Capital Demand Loan,4300000,3169194.61,2900000,0,807,854,Low Risk,0,False
MSME_13010,Delhi,Manufacturing,19.0,Supply Chain Finance,4100000,466614.4,2400000,15,761,781,Low Risk,0,False
MSME_13011,Delhi,Logistics,24.4,Overdraft,7100000,6436516.06,1300000,0,752,752,Low Risk,0,False
MSME_13012,Tamil Nadu,Agriculture Tech,6.8,Supply Chain Finance,7100000,852543.3,3700000,15,771,782,Low Risk,0,False
MSME_13013,Karnataka,Manufacturing,2.0,Term Loan,5200000,1675472.75,2900000,0,649,649,High Risk,30,False
MSME_13014,Tamil Nadu,Logistics,6.3,Working Capital Demand Loan,4900000,1132301.53,2200000,0,753,796,Low Risk,0,False
MSME_13015,Tamil Nadu,Manufacturing,18.0,Overdraft,5800000,903060.44,900000,30,573,554,High Risk,0,False
MSME_13016,Karnataka,Manufacturing,6.2,Working Capital Demand Loan,8400000,2588347.6,1100000,0,807,807,Low Risk,0,False
MSME_13017,Tamil Nadu,Agriculture Tech,24.7,Supply Chain Finance,4800000,3715370.14,4800000,0,735,774,Low Risk,0,False
MSME_13018,Tamil Nadu,Retail/FMCG,17.1,Overdraft,5200000,2022416.28,800000,0,807,807,Low Risk,0,False
MSME_13019,Gujarat,Retail/FMCG,9.5,Term Loan,6700000,1478165.98,2000000,0,680,680,Medium Risk,0,False
MSME_13020,Tamil Nadu,Agriculture Tech,2.3,Supply Chain Finance,8900000,6873951.46,200000,0,614,614,High Risk,0,False
MSME_13021,Karnataka,Retail/FMCG,7.5,Overdraft,1300000,458830.23,3600000,0,727,761,Low Risk,0,False
MSME_13022,Maharashtra,IT/Services,21.2,Supply Chain Finance,2300000,819777.31,3200000,5,775,762,Low Risk,0,False
MSME_13023,Karnataka,IT/Services,1.6,Overdraft,5300000,787791.77,200000,5,601,567,High Risk,30,False
MSME_13024,Gujarat,Logistics,10.3,Supply Chain Finance,3200000,1759841.18,900000,5,792,773,Low Risk,0,False
MSME_13025,Maharashtra,Agriculture Tech,13.0,Overdraft,1200000,773673.54,4400000,0,821,863,Low Risk,0,False
MSME_13026,Gujarat,IT/Services,21.3,Term Loan,2100000,1663672.14,2200000,0,832,857,Low Risk,0,False
MSME_13027,Karnataka,Manufacturing,8.1,Supply Chain Finance,1700000,1564463.73,800000,0,788,788,Low Risk,0,False
MSME_13028,Gujarat,Retail/FMCG,21.6,Working Capital Demand Loan,6900000,1866951.31,1000000,0,742,742,Medium Risk,0,False
MSME_13029,Gujarat,Logistics,8.2,Term Loan,3600000,557050.77,400000,0,763,763,Low Risk,0,False
MSME_13030,Delhi,Manufacturing,9.5,Term Loan,9500000,6411123.85,4100000,5,795,756,Low Risk,30,False
MSME_13031,Tamil Nadu,Agriculture Tech,18.7,Supply Chain Finance,1700000,1062254.8,600000,0,779,779,Low Risk,0,False
MSME_13032,Maharashtra,Manufacturing,9.9,Supply Chain Finance,6900000,4215140.6,4900000,0,833,833,Low Risk,90,False
MSME_13033,Tamil Nadu,Agriculture Tech,1.4,Working Capital Demand Loan,5600000,3274247.98,2300000,15,656,627,High Risk,30,False
MSME_13034,Delhi,Agriculture Tech,23.8,Supply Chain Finance,2200000,924782.38,4400000,15,779,791,Low Risk,0,False
MSME_13035,Karnataka,Logistics,15.1,Working Capital Demand Loan,9100000,7534086.08,3600000,0,702,728,Medium Risk,0,False
MSME_13036,Maharashtra,IT/Services,9.4,Supply Chain Finance,7900000,1064731.2,3900000,0,693,693,Medium Risk,30,False
MSME_13037,Tamil Nadu,Logistics,6.9,Working Capital Demand Loan,8400000,3782371.82,4200000,0,808,840,Low Risk,0,False
MSME_13038,Delhi,Manufacturing,1.9,Term Loan,1300000,583198.5,3100000,0,669,669,Medium Risk,30,False
MSME_13039,Gujarat,Retail/FMCG,3.0,Term Loan,3300000,811103.87,2600000,0,802,802,Low Risk,60,False
MSME_13040,Karnataka,IT/Services,3.1,Supply Chain Finance,9700000,6858599.59,2100000,0,693,714,Medium Risk,0,False
MSME_13041,Karnataka,Manufacturing,9.0,Overdraft,9500000,1387073.78,400000,0,826,826,Low Risk,0,False
MSME_13042,Karnataka,Logistics,11.0,Term Loan,1900000,974464.12,3100000,0,754,784,Low Risk,0,False
MSME_13043,Karnataka,Logistics,4.5,Supply Chain Finance,5400000,3036517.79,600000,0,786,786,Low Risk,0,False
MSME_13044,Delhi,IT/Services,17.9,Overdraft,2000000,1207318.8,4900000,30,674,645,High Risk,60,False
MSME_13045,Gujarat,Manufacturing,1.3,Overdraft,5500000,3404978.29,2000000,15,596,570,High Risk,30,False
MSME_13046,Delhi,Manufacturing,17.2,Overdraft,4700000,2869784.58,1500000,5,711,694,Medium Risk,0,False
MSME_13047,Karnataka,Agriculture Tech,16.3,Overdraft,3100000,854664.76,4900000,0,743,774,Low Risk,0,False
MSME_13048,Delhi,Logistics,6.2,Supply Chain Finance,3600000,1003845.21,1600000,0,795,795,Low Risk,0,False
MSME_13049,Gujarat,Retail/FMCG,23.5,Term Loan,9700000,4148025.31,2800000,0,773,773,Low Risk,30,False
MSME_13050,Karnataka,Logistics,14.7,Overdraft,800000,448120.88,2800000,0,825,856,Low Risk,0,False
MSME_13051,Maharashtra,Logistics,18.9,Supply Chain Finance,4500000,2990727.34,4200000,0,797,840,Low Risk,0,False
