entity_id,name,gstin,industry_code,vintage_months,bureau_score_cibil,credit_limit_requested
MSME_16087,Prime Logistics,34WOWNV5961H7ZW,NIC_5229,52,733,2164403
MSME_16088,Rapid Industries,16AIJDK6604G8ZX,NIC_4100,57,750,1753782
MSME_16089,Om Traders,32STTBW9596R3Z9,NIC_2220,4,634,1144679
MSME_16090,Lakshmi Logistics,12YZEUN6669R3ZZ,NIC_5229,31,627,947562
MSME_16091,Global Retail,32PSZXC7459F4Z9,NIC_1311,35,-1,2625510
MSME_16092,Om Industries,27WKLAN3273H2ZQ,NIC_4690,10,-1,2665030
MSME_16093,Green Retail,13MIDGW7046B5ZU,NIC_4100,51,631,790004
MSME_16094,Skyline Textiles,20LVAUN9286I4ZK,NIC_4690,39,-1,416228
MSME_16095,Green Retail,23UXMGU8663N5Z3,NIC_1702,14,647,1464744
MSME_16096,Urban Traders,22PWWQK1903R3ZV,NIC_1311,45,-1,922826
MSME_16097,Om Enterprises,28BCBWO1108M3ZR,NIC_4100,31,679,1589029
MSME_16098,Rapid Industries,25PCXKA7749N7ZW,NIC_5229,10,-1,2526415
MSME_16099,Prime Logistics,17XSLJL4438M6Z0,NIC_2220,55,595,2783730
MSME_16100,Shree Packaging,26FXMLW5304N5ZL,NIC_4711,27,732,2224220
MSME_16101,Skyline Retail,30WBJGR8521B7ZV,NIC_1702,46,701,1423524
MSME_16102,Prime Enterprises,20SZARY7040O1ZN,NIC_4100,56,795,2163016
MSME_16103,Sai Logistics,20FWQEF6214N8Z6,NIC_1702,11,-1,2885078
MSME_16104,Green Logistics,12EQXWA3629I6Z9,NIC_5229,48,607,1637376
MSME_16105,Shree Retail,34AKCBF2807W6ZQ,NIC_1702,7,616,530669
MSME_16106,Lakshmi Logistics,27SINAD2991I7ZF,NIC_4711,7,-1,2263880
MSME_16107,Skyline Logistics,11SQWMH7922T4ZO,NIC_2220,44,561,1073477
MSME_16108,Lakshmi Textiles,22USWDH0495U6ZU,NIC_4711,14,-1,497020
MSME_16109,Green Packaging,15OHWUW8635W4Z1,NIC_2220,15,640,2846979
MSME_16110,Global Foods,26UKUIQ7206T7ZK,NIC_4711,33,-1,2095135
MSME_16111,Green Industries,16UYBHK3620D2ZC,NIC_1702,40,-1,2028862
MSME_16112,Urban Traders,25GUMWM8206P8ZI,NIC_5229,3,-1,1128373
MSME_16113,Sai Packaging,36JLWJT9034L8Z0,NIC_1702,31,587,1569293
MSME_16114,Skyline Retail,24DPBUQ4108A5ZR,NIC_1311,24,-1,1652622
MSME_16115,Shree Foods,36XNXKN0481A7ZH,NIC_1311,55,639,541733
MSME_16116,Prime Traders,17AOEDY8833M2ZH,NIC_5229,37,647,2510559
MSME_16117,Green Logistics,26QKFPQ0666I7ZY,NIC_4711,53,-1,1503052
MSME_16118,Skyline Retail,30TBAMD0050E4ZF,NIC_4690,17,-1,880608
MSME_16119,Rapid Traders,33ZHNYP7143T4Z4,NIC_4690,55,563,1490300
MSME_16120,Om Enterprises,16SBKLD9519N6ZT,NIC_5229,47,557,308286
MSME_16121,Skyline Logistics,31DBRWT7529O2ZR,NIC_1702,53,796,1666733
MSME_16122,Prime Traders,26FIWSF0311R3ZM,NIC_4711,17,735,1960346
MSME_16123,Shree Traders,26ZNYCB3287N6ZY,NIC_4711,2,-1,953214
MSME_16124,Skyline Foods,14MPRTY0679N5ZC,NIC_4690,19,746,2890785
MSME_16125,Om Industries,28SUWHM9951D8ZP,NIC_1079,45,-1,441588
MSME_16126,Green Logistics,22FGMDR5693H8ZY,NIC_4100,26,-1,1426401
MSME_16127,Rapid Logistics,25HRAMY4773P4ZX,NIC_4100,37,-1,1918887
MSME_16128,Prime Traders,23GUKXT0350N3Z8,NIC_4100,14,707,2953479
MSME_16129,Rapid Retail,36XCVOJ0236D4ZU,NIC_4100,55,-1,2805386
MSME_16130,Shree Enterprises,13PYQWB5609N7Z5,NIC_4100,43,-1,1111241
MSME_16131,Sai Packaging,34GWQXJ5004D7ZZ,NIC_4690,48,-1,840508
MSME_16132,Global Foods,21GOQPC0138M5ZQ,NIC_4711,17,-1,2053908
MSME_16133,Global Foods,31CYSOD4209T5ZX,NIC_1702,36,-1,1128069
MSME_16134,Global Logistics,10PUQEO3287I2ZN,NIC_4690,34,691,2778292
MSME_16135,Lakshmi Traders,17DFKUL9001O8ZU,NIC_4100,56,714,1896372
MSME_16136,Global Enterprises,26FWSKJ1922E5ZB,NIC_4690,10,-1,2211972
MSME_16137,Global Textiles,31PWKWT2685A5ZO,NIC_1702,6,550,378404
MSME_16138,Urban Industries,24USLON1259D5ZD,NIC_4100,36,-1,1029600
MSME_16139,Sai Industries,15VIQRW7440N4ZQ,NIC_1311,15,666,878800
MSME_16140,Om Packaging,13IYQKT6676L3ZD,NIC_1702,21,-1,1195573
MSME_16141,Shree Packaging,29EYRPF7727F4ZV,NIC_1311,49,555,1541904
MSME_16142,Rapid Traders,16OJJGG4865A1ZU,NIC_4711,9,-1,663792
MSME_16143,Global Enterprises,15PWNSH8922L1ZG,NIC_4690,26,588,396378
MSME_16144,Lakshmi Packaging,18FEQTR7660F7ZN,NIC_1311,55,639,2073610
MSME_16145,Urban Retail,22ZEADZ6132Z6ZD,NIC_4100,29,-1,1836564
MSME_16146,Rapid Logistics,16LILZQ3948N7Z1,NIC_1311,19,563,1714014
MSME_16147,Lakshmi Industries,20LCUFY3251B2ZM,NIC_4100,28,701,1241799
MSME_16148,Sai Traders,28HIRER6076D3ZZ,NIC_1311,55,-1,761580
MSME_16149,Urban Retail,26VDICO6495W5ZZ,NIC_1702,37,-1,2135869
MSME_16150,Lakshmi Enterprises,24JNKUA8811V6ZO,NIC_2220,59,-1,1126685
MSME_16151,Sai Traders,18GEQUV6387C3ZS,NIC_5229,59,-1,751334
MSME_16152,Lakshmi Logistics,12IZMHN5386T6ZB,NIC_2220,1,692,2832149
MSME_16153,Om Foods,18VPBXX8514N8ZW,NIC_1311,38,-1,2998099
MSME_16154,Om Retail,17BVSVN0956Y2ZT,NIC_1079,4,796,728184
MSME_16155,Green Industries,23RBMVR2288C6ZC,NIC_5229,58,705,570203
MSME_16156,Rapid Industries,10JGNAG2030Q1ZE,NIC_5229,42,682,1086445
MSME_16157,Rapid Foods,22QWBTF4631U7ZX,NIC_1702,54,-1,701689
MSME_16158,Rapid Foods,32VBQLW4462D6ZW,NIC_2220,29,629,2354238
MSME_16159,Prime Enterprises,17YSQTP9396I1ZT,NIC_5229,51,664,718557
MSME_16160,Shree Packaging,31VKVRC8346R3ZX,NIC_1079,22,609,702002
MSME_16161,Prime Packaging,33BMXKO1632C3ZS,NIC_4100,48,652,2697559
MSME_16162,Om Textiles,29PAQII5562U6ZA,NIC_4100,49,605,1929051
MSME_16163,Prime Foods,28HWAJW7855F2Z3,NIC_1311,3,770,1005428
MSME_16164,Urban Textiles,15HTAJZ8204P2Z7,NIC_4690,36,-1,2090708
MSME_16165,Global Industries,33PPVMT7535K6ZC,NIC_1702,20,-1,2896024
MSME_16166,Urban Logistics,27KVTOK1480T6ZU,NIC_2220,44,774,2848781
MSME_16167,Sai Foods,13HYOOY3350T8Z3,NIC_5229,16,-1,2000892
MSME_16168,Global Foods,21AYKNL6671B4ZL,NIC_4711,3,-1,2637152
MSME_16169,Global Logistics,10SIOKS2771O2Z1,NIC_5229,41,-1,2204827
MSME_16170,Skyline Traders,18YMRXZ7276B7ZU,NIC_2220,27,-1,2040109
MSME_16171,Prime Textiles,26LAQCD9180Q1ZL,NIC_1079,12,716,488390
MSME_16172,Sai Retail,25PDYIV7007V6Z7,NIC_2220,51,-1,1157417
MSME_16173,Shree Foods,32NNLFT0110I3ZV,NIC_1079,21,654,1853608
MSME_16174,Prime Enterprises,22SWRZA6155O4ZH,NIC_5229,28,-1,2076683
MSME_16175,Urban Packaging,36SWDRR5907T2Z1,NIC_4690,50,677,2671133
MSME_16176,Shree Traders,17ZGQDI9291Q8ZZ,NIC_1311,46,-1,2458086
MSME_16177,Global Logistics,12JVNTT5820Y2Z8,NIC_4690,40,-1,2155364
MSME_16178,Sai Retail,18GGYIC4090P1ZS,NIC_4100,59,742,2225400
MSME_16179,Rapid Retail,25MMQQY1089P5ZS,NIC_5229,31,-1,2800629
MSME_16180,Urban Traders,28FMFSV2458Q8ZC,NIC_4711,46,710,2107015
MSME_16181,Lakshmi Logistics,24PTXLB1756M3ZS,NIC_1311,40,756,959779
MSME_16182,Rapid Logistics,15IHHZU1864F8ZN,NIC_2220,18,-1,494275
MSME_16183,Prime Enterprises,34LUMWE7882H2ZP,NIC_4690,9,-1,328288
MSME_16184,Global Textiles,30DMSUI2653Q6ZL,NIC_1702,40,596,2701368
MSME_16185,Prime Packaging,20KJFXV4041N4Z8,NIC_1702,14,699,825483
MSME_16186,Urban Packaging,20PCXXJ9219F4ZC,NIC_1702,17,-1,1334700
MSME_16187,Rapid Enterprises,35JOPKO2233Y1ZT,NIC_1702,53,662,673693
MSME_16188,Skyline Packaging,10NNOGS3645G5Z5,NIC_4690,44,-1,725806
MSME_16189,Urban Industries,32XNXSD4779Z5Z8,NIC_1702,6,639,846145
MSME_16190,Shree Foods,31TDNFI5517S7ZJ,NIC_2220,55,726,522890
MSME_16191,Rapid Textiles,20XBUDZ6931Y8ZX,NIC_1702,38,-1,2786078
MSME_16192,Sai Traders,11BHMEC7862O6ZZ,NIC_1702,3,784,2080411
MSME_16193,Global Packaging,25FRYVN5008F6Z0,NIC_2220,57,-1,999498
MSME_16194,Om Industries,22FKOWV9829A2ZQ,NIC_4690,40,-1,462599
MSME_16195,Om Packaging,25DRPKN2040C6ZU,NIC_4690,7,-1,2907503
MSME_16196,Urban Logistics,16OYJZP0762A1ZV,NIC_1311,52,674,1708455
MSME_16197,Skyline Packaging,28HAXIN9660U5ZA,NIC_4100,40,612,461878
MSME_16198,Green Retail,28SFHQG6000N8Z3,NIC_4690,59,712,2668505
MSME_16199,Lakshmi Logistics,10YBAJV7808Q3ZZ,NIC_4100,52,675,2575925
MSME_16200,Urban Retail,28QXUGN9771T1ZH,NIC_1702,2,733,2586103
MSME_16201,Global Textiles,26NULGN1921I1ZJ,NIC_4711,43,-1,2437925
MSME_16202,Prime Logistics,33JQHEV2260Y3ZT,NIC_5229,1,620,2866850
MSME_16203,Sai Foods,24DWSQS2750V2ZO,NIC_4690,47,770,1759032
MSME_16204,Shree Textiles,33EMLBH4948T5ZJ,NIC_4100,54,-1,1689211
MSME_16205,Global Enterprises,14VWLWZ4590I4ZI,NIC_2220,8,-1,2745119
MSME_16206,Om Logistics,26FTUFS9928O1ZX,NIC_1702,59,795,2350715
MSME_16207,Sai Foods,33DAYCE2100P4Z3,NIC_4100,24,745,1580301
MSME_16208,Lakshmi Logistics,20WAOIJ8255C4Z4,NIC_4690,44,584,341075
MSME_16209,Rapid Logistics,10BJOFC2605S4ZE,NIC_1311,14,-1,1303831
MSME_16210,Urban Logistics,34JKFML6440L3ZP,NIC_1702,33,-1,2749625
MSME_16211,Om Packaging,32RLZPJ6202L5Z7,NIC_1702,51,-1,2548393
MSME_16212,Sai Retail,19HSEPE7885E3ZG,NIC_4690,31,676,1766008
MSME_16213,Rapid Traders,30AIEVC4989X3ZR,NIC_4690,57,716,1994793
MSME_16214,Lakshmi Packaging,35TBSGS2285Q4ZH,NIC_1079,43,-1,797316
MSME_16215,Shree Enterprises,12INJLT8420Z5ZV,NIC_2220,57,668,1341398
MSME_16216,Prime Logistics,20TGQKR6202F1ZH,NIC_1702,46,647,918582
MSME_16217,Lakshmi Enterprises,14DCQAG9011X3ZC,NIC_2220,36,737,218867
MSME_16218,Rapid Traders,22IIWDK6709C7ZK,NIC_4690,42,673,208919
MSME_16219,Sai Retail,11TQRVG2284N6ZF,NIC_1702,30,750,966533
MSME_16220,Global Enterprises,17EJLOM5235M5ZP,NIC_4100,19,795,1909297
MSME_16221,Rapid Foods,30SWKJX5163V7ZA,NIC_1702,58,713,2814656
MSME_16222,Green Industries,27VGPMY3465B1Z0,NIC_2220,9,782,821514
MSME_16223,Rapid Enterprises,34VAWUN5360F5Z1,NIC_2220,31,644,808136
MSME_16224,Urban Packaging,13OIHOB5194O4Z5,NIC_2220,41,638,263625
MSME_16225,Global Enterprises,18XQZOJ1517H5ZV,NIC_2220,25,-1,728356
MSME_16226,Skyline Enterprises,13GZBMT8413Y4ZM,NIC_2220,17,-1,1936639
MSME_16227,Om Industries,22KASHV1256U5ZU,NIC_4690,17,-1,1004403
MSME_16228,Lakshmi Enterprises,15YRSEF8823E7Z4,NIC_1311,11,-1,1922058
MSME_16229,Green Traders,25AVHGZ1632H2Z4,NIC_1311,34,779,1021111
MSME_16230,Green Traders,32MXPVU5518O7ZD,NIC_4711,24,652,2165216
MSME_16231,Sai Logistics,34BVGAD1811T1Z4,NIC_4100,21,597,1938227
MSME_16232,Prime Textiles,15VHIXK8067B1ZV,NIC_1311,27,673,2983367
MSME_16233,Rapid Textiles,25LAOIR7663G4ZM,NIC_1702,2,785,2975127
MSME_16234,Rapid Enterprises,23QLPMZ9057M8ZN,NIC_1702,6,764,791406
MSME_16235,Global Industries,30YCQMS7410D2ZE,NIC_1079,50,580,259302
MSME_16236,Shree Foods,16ZFZJZ0051S3ZC,NIC_2220,22,-1,2441195
MSME_16237,Green Enterprises,33GDJYQ1696B1Z2,NIC_4690,24,-1,1994706
MSME_16238,Skyline Packaging,32RUQOB3687A4ZW,NIC_5229,33,-1,2036178
MSME_16239,Urban Textiles,13FTIKG2117W7ZC,NIC_5229,50,-1,1578736
MSME_16240,Global Logistics,15BQWUF4085I4ZG,NIC_2220,28,-1,2475206
MSME_16241,Green Retail,31PYTVM7343W8Z6,NIC_1702,18,-1,2529140
MSME_16242,Prime Logistics,20FUTSK8810B7Z3,NIC_1079,59,759,514528
MSME_16243,Prime Retail,24VUYBX4340H2ZQ,NIC_5229,21,577,223967
MSME_16244,Sai Packaging,21MEMFI4013P1ZO,NIC_2220,41,-1,1469695
MSME_16245,Prime Foods,31WRKLY7203O6ZM,NIC_1311,58,591,1985059
MSME_16246,Skyline Enterprises,14VCRZO1117G8ZN,NIC_4690,21,-1,1926600
MSME_16247,Urban Packaging,18CTGDD4374W8Z5,NIC_2220,51,-1,319655
MSME_16248,Lakshmi Enterprises,31FFBAN2645B1Z1,NIC_5229,44,653,2316915
MSME_16249,Green Retail,10KIMQR3753J3ZP,NIC_4690,35,597,1310315
MSME_16250,Om Logistics,24ABGBJ4401C5Z9,NIC_1702,19,-1,322531
MSME_16251,Sai Enterprises,11VZGYU0697O3ZL,NIC_5229,46,621,601288
MSME_16252,Rapid Logistics,29AKRQN1881J6Z5,NIC_2220,54,553,2371187
MSME_16253,Om Retail,30GPVNX5596F8ZY,NIC_4100,4,789,2631680
MSME_16254,Sai Retail,11IIPIH9496Y2ZL,NIC_4100,26,578,2923565
MSME_16255,Shree Retail,17YOFXJ2365B7ZF,NIC_4100,39,688,1559867
MSME_16256,Prime Enterprises,19NHVAL8094Y6Z5,NIC_4100,57,729,2328399
MSME_16257,Prime Traders,13AYMPJ8997W5ZJ,NIC_4690,28,676,1722178
MSME_16258,Urban Packaging,22ULMPU1587D6ZU,NIC_4711,46,613,2690992
MSME_16259,Global Retail,26XBFQU0968L3ZA,NIC_1079,33,586,2709128
MSME_16260,Shree Textiles,33NVMJJ8282G1ZI,NIC_2220,16,754,1689478
MSME_16261,Rapid Traders,32CUQLH5498M2Z1,NIC_4690,4,698,1030326
MSME_16262,Shree Industries,27WMMKA7152J8ZP,NIC_2220,5,-1,2976530
MSME_16263,Om Traders,17TIHLR3040N2ZZ,NIC_1311,44,555,1418804
MSME_16264,Green Textiles,19MORIC9792A4ZH,NIC_5229,52,581,2736363
MSME_16265,Green Foods,11OHDND1633P1Z9,NIC_2220,21,731,1963031
MSME_16266,Skyline Industries,13YIKUE6554P7ZE,NIC_2220,59,589,370477
MSME_16267,Shree Textiles,36NXCPP9009B2Z7,NIC_1079,5,677,2269879
MSME_16268,Sai Industries,14GCNEN0405Y1ZA,NIC_4711,13,-1,779598
MSME_16269,Om Foods,32AWXOL4090H5ZN,NIC_4100,5,683,815473
MSME_16270,Lakshmi Industries,32NIIWU1754N6ZT,NIC_4711,54,-1,2392379
MSME_16271,Rapid Retail,30GXGHJ0364R5ZO,NIC_4690,39,-1,559145
MSME_16272,Sai Industries,12QDBAD8066E8ZR,NIC_4100,7,-1,245405
MSME_16273,Prime Packaging,17DYPSL7000Z6ZW,NIC_1079,54,680,106863
MSME_16274,Om Logistics,23AIBEA9803Z1Z9,NIC_1311,47,-1,778971
MSME_16275,Skyline Logistics,11XCJZI5262O3ZM,NIC_5229,16,-1,1612633
MSME_16276,Lakshmi Traders,16UYALY1547Q7ZQ,NIC_1702,8,632,1625764
MSME_16277,Skyline Industries,12VYCQM8394V2ZU,NIC_4100,6,729,530954
MSME_16278,Global Textiles,20OOKRY6114Z8ZH,NIC_2220,28,-1,1777202
MSME_16279,Om Textiles,17QKVVI3755V7ZW,NIC_1079,35,-1,232338
MSME_16280,Green Industries,31LPMEX6843F2ZP,NIC_4711,8,-1,1672966
MSME_16281,Lakshmi Textiles,33TISFX2280A1ZQ,NIC_4690,53,610,2980235
MSME_16282,Urban Packaging,24GEPTG2182J5Z0,NIC_4711,26,-1,1074771
MSME_16283,Rapid Retail,12KHLAT4859E4ZI,NIC_1079,58,-1,1350724
MSME_16284,Prime Industries,27XJOGG1564V3ZL,NIC_1702,33,-1,1307091
MSME_16285,Lakshmi Industries,17FGNIH3162C8Z4,NIC_4100,47,-1,2750208
MSME_16286,Skyline Packaging,26XKFUI3656O4ZA,NIC_1702,19,741,777687
MSME_16287,Lakshmi Packaging,36MKIRQ8062K4ZM,NIC_1079,52,673,767796
MSME_16288,Sai Traders,33QXAKW7160D3Z7,NIC_4690,26,676,1355971
MSME_16289,Rapid Textiles,18NUZJO9598R8ZT,NIC_2220,46,677,1435596
MSME_16290,Skyline Traders,19LYYLU9173S6ZA,NIC_4690,56,721,901683
MSME_16291,Global Logistics,12LBGTO0123P1Z6,NIC_1079,4,750,603126
MSME_16292,Shree Packaging,11YPMHH3348F1ZR,NIC_2220,27,-1,2526915
MSME_16293,Green Foods,10JSBCM8162Y4ZX,NIC_4711,29,-1,1001684
MSME_16294,Lakshmi Traders,11OMMXH9330B4ZG,NIC_5229,29,719,1361655
MSME_16295,Om Packaging,19JEEER8422C2ZQ,NIC_4690,54,646,667900
MSME_16296,Sai Textiles,33KFWEL1992A3ZW,NIC_1702,11,614,2457438
MSME_16297,Urban Packaging,15FEKEV7820O8ZQ,NIC_1079,15,641,2519079
MSME_16298,Sai Foods,22KKJPJ7542B6ZQ,NIC_4690,42,-1,1786979
MSME_16299,Rapid Enterprises,30FWOEU1327Q7ZV,NIC_4100,38,728,184604
MSME_16300,Green Traders,22ZWRUT7065O4Z3,NIC_1079,55,-1,802323
MSME_16301,Urban Foods,22WLVQC4143O4Z3,NIC_5229,3,-1,2387054
MSME_16302,Prime Traders,11FSCVD3939A2Z4,NIC_5229,12,-1,688649
MSME_16303,Urban Logistics,15ZLDIP3884H4ZT,NIC_4690,54,550,542637
MSME_16304,Lakshmi Retail,31YEJDM9820U5ZE,NIC_4711,4,725,802859
MSME_16305,Sai Packaging,21VAPFQ4878Y6ZT,NIC_4711,21,580,2014279
MSME_16306,Rapid Enterprises,10TGVGW8538Z4Z5,NIC_2220,43,-1,1130973
MSME_16307,Sai Enterprises,15KNVNF3962Y8ZE,NIC_4711,21,557,758298
MSME_16308,Sai Foods,11PWDXA6507Q1Z1,NIC_4690,7,-1,419781
MSME_16309,Sai Packaging,22WURIQ7746D8Z4,NIC_2220,46,776,2132685
MSME_16310,Rapid Textiles,36VCENZ2392Q1ZJ,NIC_1311,38,578,2603583
MSME_16311,Global Logistics,15BKBAJ8779E7ZZ,NIC_4711,28,781,1414352
MSME_16312,Sai Traders,14SDUFG3949Z2ZH,NIC_1702,32,591,1714856
MSME_16313,Lakshmi Logistics,32WRLFI4157Q5ZR,NIC_4711,50,612,1904154
MSME_16314,Rapid Retail,12RLTXN9956O2ZI,NIC_4690,56,-1,941690
MSME_16315,Urban Textiles,13MFVXC5051R1ZT,NIC_5229,21,647,1531785
MSME_16316,Urban Logistics,12CECPV3388F7Z2,NIC_4690,58,-1,2907036
MSME_16317,Lakshmi Enterprises,18OCTIY4383U3Z3,NIC_5229,55,-1,1404675
MSME_16318,Prime Textiles,14QTUPN9423W8Z2,NIC_1311,31,-1,2764794
MSME_16319,Prime Logistics,24RJVMX7468L3Z3,NIC_4100,37,-1,1880350
MSME_16320,Om Traders,21NPJYY2579Q6ZA,NIC_1311,4,-1,1923861
MSME_16321,Shree Packaging,21CEKTA5748S1ZA,NIC_1311,33,-1,831773
MSME_16322,Skyline Industries,13JHSVQ2417L7ZZ,NIC_4690,17,-1,853558
MSME_16323,Lakshmi Traders,22XORFK7712X7ZF,NIC_1079,39,-1,1522180
MSME_16324,Prime Foods,19CFQVQ8369I5Z5,NIC_4690,25,645,631429
MSME_16325,Om Enterprises,18XFMJK8508U5ZY,NIC_4690,52,-1,976184
MSME_16326,Rapid Enterprises,16TAVTJ2042B5ZP,NIC_4690,7,631,394579
MSME_16327,Urban Industries,24DHOGS4573B5ZC,NIC_1702,29,791,249678
MSME_16328,Om Textiles,36JTJKD7097D4ZE,NIC_1079,43,601,1316417
MSME_16329,Sai Retail,24XIATH8779K2ZT,NIC_5229,54,-1,2219607
MSME_16330,Sai Industries,32XSMAH0853B4ZB,NIC_5229,1,-1,2756894
MSME_16331,Shree Textiles,32MNOPU9217Q2Z7,NIC_4690,10,679,1099224
MSME_16332,Prime Industries,14MTGHY9416R8ZO,NIC_2220,55,675,1818955
MSME_16333,Prime Traders,35PHWLS8033W4ZZ,NIC_1311,20,643,2662308
MSME_16334,Urban Foods,27BHYEG2708E8ZB,NIC_1079,13,-1,220284
MSME_16335,Lakshmi Traders,36MGQLV5388M4ZW,NIC_2220,36,-1,2336751
MSME_16336,Sai Logistics,29NMUKX5852E2Z2,NIC_1079,57,-1,959653
MSME_16337,Global Logistics,14QJCZA6340M8Z1,NIC_1079,9,687,996757
MSME_16338,Urban Packaging,35KPEKP5937S1Z9,NIC_1079,55,741,2244138
MSME_16339,Sai Industries,11LZDRO8235S4ZE,NIC_4711,11,-1,2854024
MSME_16340,Om Enterprises,21WXJBF0966A2ZF,NIC_4690,24,688,148899
MSME_16341,Global Industries,11USQZN7699Y7ZT,NIC_4690,5,600,2185491
MSME_16342,Sai Foods,25OFJMW4680U4ZN,NIC_4100,29,698,2869862
MSME_16343,Shree Retail,16ZRIIE0605T6ZH,NIC_1079,51,-1,484656
MSME_16344,Rapid Industries,16WRYYW7440H6ZA,NIC_2220,38,-1,243280
MSME_16345,Lakshmi Logistics,22QCVWW1077N7ZH,NIC_4100,21,-1,1723068
MSME_16346,Rapid Foods,13QEPZN3021F7ZY,NIC_5229,2,-1,1307409
MSME_16347,Global Logistics,10GYMRE9941R1ZR,NIC_1079,49,747,2552113
MSME_16348,Sai Packaging,30NSWXI2642G4Z2,NIC_4690,50,746,845634
MSME_16349,Om Industries,14EDTNA5116I4ZM,NIC_4711,17,646,1224309
MSME_16350,Om Logistics,25JKIDC8753T3ZH,NIC_4690,10,-1,1021853
MSME_16351,Green Industries,31RDCUN4934F4ZV,NIC_2220,4,739,960164
MSME_16352,Skyline Traders,30ZEYLT4459T7ZE,NIC_1702,30,675,162411
MSME_16353,Green Traders,20OIHXS6519S2Z8,NIC_4711,9,728,336152
MSME_16354,Green Foods,26ZMQJP2360B1Z4,NIC_5229,4,561,1371515
MSME_16355,Lakshmi Retail,10PIBKS1019E6Z6,NIC_4711,48,-1,2269928
MSME_16356,Global Textiles,28OQNXZ7683E3ZD,NIC_1079,24,-1,2580981
MSME_16357,Om Industries,23OKDLF1223R6Z7,NIC_4690,18,706,591525
MSME_16358,Global Logistics,19EIGWA8058O3ZN,NIC_1311,2,-1,2376322
MSME_16359,Urban Retail,29CMZTS3468Y7ZX,NIC_1702,49,767,1407038
MSME_16360,Shree Foods,33VCWDO2748C3Z9,NIC_4711,12,656,2722019
MSME_16361,Urban Textiles,33PVMMP0289B2Z6,NIC_4690,17,790,1245429
MSME_16362,Sai Retail,29HWJYS6736L4ZG,NIC_4690,5,643,801574
MSME_16363,Rapid Traders,24WURHJ0146C3ZL,NIC_5229,31,-1,918488
MSME_16364,Global Logistics,16OWNCZ2879H8Z0,NIC_1311,21,-1,1431009
MSME_16365,Rapid Textiles,12WYHVD2322Y2ZR,NIC_4100,58,690,2777152
MSME_16366,Global Enterprises,35KSDJE9634J1ZF,NIC_4690,5,660,652064
MSME_16367,Lakshmi Enterprises,26WBXKH8612N7Z2,NIC_4100,5,776,2992307
MSME_16368,Shree Foods,29ISESW0908L2ZL,NIC_1311,51,-1,766273
MSME_16369,Shree Retail,34ADHRM0596G1ZK,NIC_5229,3,-1,124994
MSME_16370,Sai Retail,11XFIZX4761D3ZN,NIC_4711,30,610,2077783
MSME_16371,Urban Textiles,11SCTQA8556U1Z5,NIC_4100,13,703,2137250
MSME_16372,Om Textiles,33RETSO4732Z8ZO,NIC_1702,39,646,419320
MSME_16373,Green Logistics,36RHEMP7744Q2ZI,NIC_4711,17,637,843209
MSME_16374,Global Industries,14PUQMY2715X7ZZ,NIC_1311,40,716,1252961
MSME_16375,Skyline Logistics,36JWDIL1991B4Z8,NIC_4100,46,617,892276
MSME_16376,Green Industries,15QJIMZ5814E8Z6,NIC_5229,45,748,1402765
MSME_16377,Green Traders,27LWYRF3221D6ZC,NIC_1311,10,-1,521828
MSME_16378,Green Foods,13HQRFC5049A6ZB,NIC_1079,30,658,2394279
MSME_16379,Sai Textiles,36CUSRD0484D1ZS,NIC_1079,41,-1,1810339
MSME_16380,Green Foods,32BFZQR1308S4ZQ,NIC_1079,47,-1,1388011
MSME_16381,Skyline Traders,16GDKDH9522Y8Z5,NIC_4711,44,647,1780672
MSME_16382,Prime Industries,14NICDD9754M6ZJ,NIC_1702,30,-1,2211282
MSME_16383,Rapid Retail,13FCYXI9545K5Z8,NIC_1311,30,778,201094
MSME_16384,Om Foods,34OXEMW7602S1ZZ,NIC_5229,3,600,1498416
MSME_16385,Prime Traders,26YMFNH5634C6ZX,NIC_5229,34,670,1596768
MSME_16386,Urban Foods,18GGFWH1345L1ZV,NIC_1702,58,-1,1540037
MSME_16387,Skyline Textiles,13YPZEL8417H7ZH,NIC_4100,45,-1,2790890
MSME_16388,Om Logistics,10HPLYQ7621I8Z9,NIC_1311,33,798,1392367
MSME_16389,Global Packaging,13GXECY6246J6ZK,NIC_4690,46,651,2524093
MSME_16390,Urban Foods,24IBMMX8108D7Z2,NIC_4711,58,-1,1368939
MSME_16391,Sai Textiles,25FHYGE4869W4ZE,NIC_2220,4,-1,2015493
MSME_16392,Shree Retail,35QFPZM8466F8Z7,NIC_4690,26,631,935812
MSME_16393,Skyline Enterprises,19MBSOK8717H3Z8,NIC_4690,31,-1,2048022
MSME_16394,Sai Traders,26MXWVU4915V3ZV,NIC_4100,17,-1,688048
MSME_16395,Shree Textiles,31JMWRY8920T8ZV,NIC_4711,26,786,927267
MSME_16396,Global Textiles,25GQOYF3690P4ZW,NIC_1702,37,664,2468290
MSME_16397,Global Traders,15MILKP0529S1ZJ,NIC_4100,47,658,1760606
MSME_16398,Rapid Packaging,36DNGCY7782V8ZH,NIC_1311,28,732,2693260
MSME_16399,Global Foods,24YQFIY4213Z5ZG,NIC_1702,15,-1,2265804
MSME_16400,Shree Textiles,16VEFNB4222K1ZM,NIC_4100,40,-1,840440
MSME_16401,Shree Industries,19XCBYD1081P3ZY,NIC_4100,38,-1,1359391
MSME_16402,Lakshmi Packaging,29ODILK8972W4ZG,NIC_1702,40,677,990255
